Action,Portfolio,Broker & acct,Asset class,Ticker / ISIN / Reference,Security name,Currency,Trade date, Executed unit price , Executed quantity ,Transaction cost
Buy,FGI,LGT,Equities,FIS US EQUITY,FIDELITY NATIONAL INFO SERV,USD,6/2/2024, 61.44 ," 1,800 ",0
Buy,Personal,HSBC,Equities,FIS US EQUITY,FIDELITY NATIONAL INFO SERV,USD,6/2/2024, 61.44 ," 1,200 ",0
Buy,Sinowell,HSBC,Equities,FIS US EQUITY,FIDELITY NATIONAL INFO SERV,USD,6/2/2024, 61.44 ," 1,200 ",0
Buy,FGI,LGT,Derivatives,EWY US EQUITY,ISHARES MSCI SOUTH KOREA ETF,USD,8/2/2024, 63.28 ," 2,200 ",0
Buy,Personal,HSBC,Derivatives,EWY US EQUITY,ISHARES MSCI SOUTH KOREA ETF,USD,8/2/2024, 63.28 ," 1,500 ",0
Buy,Sinowell,HSBC,Derivatives,EWY US EQUITY,ISHARES MSCI SOUTH KOREA ETF,USD,8/2/2024, 63.28 ," 1,500 ",0
Buy,FGI,LGT,Equities,SMSN LI EQUITY,SAMSUNG ELECTR-GDR REG S,USD,14/2/2024," 1,378.15 ", 40 ,0
Buy,Personal,HSBC,Equities,SMSN LI EQUITY,SAMSUNG ELECTR-GDR REG S,USD,14/2/2024," 1,378.07 ", 30 ,0
Buy,Sinowell,HSBC,Equities,SMSN LI EQUITY,SAMSUNG ELECTR-GDR REG S,USD,14/2/2024," 1,380.00 ", 30 ,0
Buy,FGI,LGT,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,15/2/2024, 7.00 ," 100,000 ",0
Buy,Personal,HSBC,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,15/2/2024, 6.98 ," 60,000 ",0
Buy,Sinowell,HSBC,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,15/2/2024, 6.99 ," 60,000 ",0
Sell,FGI,LGT,Cash,Cash - USD,Cash - USD,USD,15/2/2024, 396.64 , (1),0
Sell,Personal,HSBC,Cash,Cash - USD,Cash - USD,HKD,14/2/2024," 18,529.95 ", (1),0
Sell,FGI,LGT,Equities,27 HK Equity,GALAXY ENTERTAINMENT GROUP L,HKD,16/2/2024, 45.65 ," (10,000)",0
Sell,Personal,HSBC,Equities,27 HK Equity,GALAXY ENTERTAINMENT GROUP L,HKD,16/2/2024, 45.65 ," (10,000)",0
Sell,Sinowell,HSBC,Equities,27 HK Equity,GALAXY ENTERTAINMENT GROUP L,HKD,16/2/2024, 45.65 ," (6,000)",0
Sell,Sinowell,HSBC,Bonds,AW898068@CBBT Corp,CELESTIAL MILES LTD,USD,31/1/2024, 102.88 ," (400,000)",0
Buy,FGI,LGT,Bonds,US912810TD00 Govt,US TREASURY N/B,USD,16/2/2024, 64.44 ," 500,000 ",0
Buy,Personal,HSBC,Bonds,US912810TD00 Govt,US TREASURY N/B,USD,16/2/2024, 64.46 ," 330,000 ",0
Buy,Sinowell,HSBC,Bonds,US912810TD00 Govt,US TREASURY N/B,USD,16/2/2024, 64.46 ," 100,000 ",0
Buy,FGI,LGT,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,16/2/2024, 6.78 ," 100,000 ",0
Buy,Personal,HSBC,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,16/2/2024, 6.78 ," 60,000 ",0
Buy,Sinowell,HSBC,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,16/2/2024, 6.78 ," 60,000 ",0
Sell,Personal,HSBC,Cash - USD,Deposit USD,Deposit USD,USD,16/2/2024," 442,360.54 ", (1),0
Buy,Personal,HSBC,Cash - HKD,Deposit HKD,Deposit HKD,HKD,16/2/2024," 9,009,513.01 ", 1 ,0
Buy,Sinowell,HSBC,Cash - HKD,Deposit HKD,Deposit HKD,HKD,16/2/2024," 6,106,318.00 ", 1 ,0
Buy,Personal,HSBC,Cash - HKD,Deposit USD,Deposit USD,USD,16/2/2024," 1,297,000.00 ", 1 ,0
